tch_20201214-123839_53,fd00d8e4-3ddd-11eb-a47c-0242ac110003,std_1607930921027_53,a6da80c1-ff94-4720-9471-d57addff2e92
tch_20201214-123839_56,47b28d6f-3dde-11eb-90a7-0242ac110003,std_1607931046322_56,02b38e50-1d0d-4542-9c3a-1d18fe0d22fd
tch_20201214-123839_55,25701b64-3dde-11eb-90a7-0242ac110003,std_1607930988864_55,32edc168-a23b-4ca4-a6d0-3129fc83bce0
tch_20201214-123839_54,0c43dc26-3dde-11eb-90a7-0242ac110003,std_1607930946605_54,a072795b-5882-454d-a2ae-b9c856656976
tch_20201214-123839_52,c922316a-3ddd-11eb-90a7-0242ac110003,std_1607930833982_52,0f26e423-fdb9-4dff-91c0-d7d4a867688d
tch_20201214-123839_53,f6fe75af-3ddd-11eb-90a7-0242ac110003,std_1607930910938_53,a6da80c1-ff94-4720-9471-d57addff2e92
tch_20201214-123839_56,41b0505a-3dde-11eb-a47c-0242ac110003,std_1607931036231_56,02b38e50-1d0d-4542-9c3a-1d18fe0d22fd
tch_20201214-123839_55,20618c90-3dde-11eb-a47c-0242ac110003,std_1607930980372_55,32edc168-a23b-4ca4-a6d0-3129fc83bce0
tch_20201214-123839_53,efab74ea-3ddd-11eb-90a7-0242ac110003,std_1607930898640_53,a6da80c1-ff94-4720-9471-d57addff2e92
tch_20201214-123839_52,c40cebf8-3ddd-11eb-90a7-0242ac110003,std_1607930825468_52,0f26e423-fdb9-4dff-91c0-d7d4a867688d
tch_20201214-123839_56,3b04db5d-3dde-11eb-a47c-0242ac110003,std_1607931025058_56,02b38e50-1d0d-4542-9c3a-1d18fe0d22fd
tch_20201214-123839_55,1a0b3c4f-3dde-11eb-a47c-0242ac110003,std_1607930969689_55,32edc168-a23b-4ca4-a6d0-3129fc83bce0
tch_20201214-123839_57,5d5e57a9-3dde-11eb-90a7-0242ac110003,std_1607931082678_57,20e8af89-4c1f-415e-b877-6d8eea79243c
tch_20201214-123839_53,e8961a98-3ddd-11eb-90a7-0242ac110003,std_1607930886726_53,a6da80c1-ff94-4720-9471-d57addff2e92
tch_20201214-123839_52,bf8408e6-3ddd-11eb-a47c-0242ac110003,std_1607930817865_52,0f26e423-fdb9-4dff-91c0-d7d4a867688d
tch_20201214-123839_55,13cc4438-3dde-11eb-90a7-0242ac110003,std_1607930959277_55,32edc168-a23b-4ca4-a6d0-3129fc83bce0
tch_20201214-123839_57,5863ed9a-3dde-11eb-90a7-0242ac110003,std_1607931074343_57,20e8af89-4c1f-415e-b877-6d8eea79243c
tch_20201214-123839_52,ba1929cb-3ddd-11eb-90a7-0242ac110003,std_1607930808753_52,0f26e423-fdb9-4dff-91c0-d7d4a867688d
tch_20201214-123839_53,e1e797f1-3ddd-11eb-a47c-0242ac110003,std_1607930875546_53,a6da80c1-ff94-4720-9471-d57addff2e92
tch_20201214-123839_57,533750ae-3dde-11eb-a47c-0242ac110003,std_1607931065596_57,20e8af89-4c1f-415e-b877-6d8eea79243c
tch_20201214-123839_52,b46f9467-3ddd-11eb-90a7-0242ac110003,std_1607930798992_52,0f26e423-fdb9-4dff-91c0-d7d4a867688d
tch_20201214-123839_54,076a8ee9-3dde-11eb-a47c-0242ac110003,std_1607930938497_54,6260dc69-1c7a-4301-bfbe-15f5dcad9e00
tch_20201214-123839_56,3543ed03-3dde-11eb-a47c-0242ac110003,std_1607931015418_56,0f928e64-11ad-4b33-a3d5-c57c1df38ea5
tch_20201214-123839_57,4dcb5f85-3dde-11eb-90a7-0242ac110003,std_1607931056561_57,20e8af89-4c1f-415e-b877-6d8eea79243c
tch_20201214-123839_56,2e7b2bee-3dde-11eb-a47c-0242ac110003,std_1607931004003_56,0f928e64-11ad-4b33-a3d5-c57c1df38ea5
tch_20201214-123839_54,00776248-3dde-11eb-90a7-0242ac110003,std_1607930926814_54,6260dc69-1c7a-4301-bfbe-15f5dcad9e00
tch_20201214-123839_55,0e57ef16-3dde-11eb-90a7-0242ac110003,std_1607930950130_55,19a46d10-95ab-4003-a0c9-5fe240c235d3
tch_20201214-123839_57,46ac6836-3dde-11eb-a47c-0242ac110003,std_1607931044598_57,20e8af89-4c1f-415e-b877-6d8eea79243c
tch_20201214-123839_56,28d2a739-3dde-11eb-a47c-0242ac110003,std_1607930994535_56,0f928e64-11ad-4b33-a3d5-c57c1df38ea5
tch_20201214-123839_53,dac51e2d-3ddd-11eb-a47c-0242ac110003,std_1607930863586_53,6a7191a9-1151-4ca0-88c9-83278ee8912a
tch_20201214-123839_54,fb895410-3ddd-11eb-a47c-0242ac110003,std_1607930918581_54,6260dc69-1c7a-4301-bfbe-15f5dcad9e00
tch_20201214-123839_55,07196176-3dde-11eb-90a7-0242ac110003,std_1607930937914_55,19a46d10-95ab-4003-a0c9-5fe240c235d3
tch_20201214-123839_54,f58b35e6-3ddd-11eb-90a7-0242ac110003,std_1607930908528_54,6260dc69-1c7a-4301-bfbe-15f5dcad9e00
tch_20201214-123839_56,22a64c99-3dde-11eb-90a7-0242ac110003,std_1607930984173_56,0f928e64-11ad-4b33-a3d5-c57c1df38ea5
tch_20201214-123839_55,005b012b-3dde-11eb-90a7-0242ac110003,std_1607930926626_55,19a46d10-95ab-4003-a0c9-5fe240c235d3
tch_20201214-123839_53,d60dd743-3ddd-11eb-90a7-0242ac110003,std_1607930855675_53,6a7191a9-1151-4ca0-88c9-83278ee8912a
tch_20201214-123839_54,efeaa0f7-3ddd-11eb-a47c-0242ac110003,std_1607930899055_54,6260dc69-1c7a-4301-bfbe-15f5dcad9e00
tch_20201214-123839_56,1e15a13c-3dde-11eb-a47c-0242ac110003,std_1607930976517_56,0f928e64-11ad-4b33-a3d5-c57c1df38ea5
tch_20201214-123839_55,fba407fa-3ddd-11eb-90a7-0242ac110003,std_1607930918733_55,19a46d10-95ab-4003-a0c9-5fe240c235d3
tch_20201214-123839_53,d0373e2a-3ddd-11eb-90a7-0242ac110003,std_1607930845869_53,6a7191a9-1151-4ca0-88c9-83278ee8912a
tch_20201214-123839_58,6b87fbea-3dde-11eb-90a7-0242ac110003,std_1607931106456_58,9cfc03ee-63c3-4ac7-978c-a60f8da3bdcd
tch_20201214-123839_55,f732a4dc-3ddd-11eb-90a7-0242ac110003,std_1607930911280_55,19a46d10-95ab-4003-a0c9-5fe240c235d3
tch_20201214-123839_53,c9bc75ce-3ddd-11eb-a47c-0242ac110003,std_1607930835002_53,6a7191a9-1151-4ca0-88c9-83278ee8912a
tch_20201214-123839_57,40e02eee-3dde-11eb-a47c-0242ac110003,std_1607931034893_57,b4f1e6e1-0daf-415b-bcab-6a7160a6103f
tch_20201214-123839_58,650236ed-3dde-11eb-a47c-0242ac110003,std_1607931095518_58,9cfc03ee-63c3-4ac7-978c-a60f8da3bdcd
tch_20201214-123839_58,607bebc9-3dde-11eb-90a7-0242ac110003,std_1607931087922_58,9cfc03ee-63c3-4ac7-978c-a60f8da3bdcd
tch_20201214-123839_57,3aa3a8c8-3dde-11eb-90a7-0242ac110003,std_1607931024402_57,b4f1e6e1-0daf-415b-bcab-6a7160a6103f
tch_20201214-123839_53,c41e2a47-3ddd-11eb-90a7-0242ac110003,std_1607930825230_53,6a7191a9-1151-4ca0-88c9-83278ee8912a
tch_20201214-123839_54,e8fb6c6f-3ddd-11eb-90a7-0242ac110003,std_1607930887445_54,898004e1-c48d-44bd-8a9f-819cb9781eeb
tch_20201214-123839_58,5b21d4f5-3dde-11eb-90a7-0242ac110003,std_1607931078884_58,9cfc03ee-63c3-4ac7-978c-a60f8da3bdcd
tch_20201214-123839_57,353df978-3dde-11eb-a47c-0242ac110003,std_1607931015390_57,b4f1e6e1-0daf-415b-bcab-6a7160a6103f
tch_20201214-123839_56,17e59cdc-3dde-11eb-90a7-0242ac110003,std_1607930966158_56,a7f864d7-f5cc-42ff-a338-df8a7ac40c2a
tch_20201214-123839_57,2f4cfa50-3dde-11eb-90a7-0242ac110003,std_1607931005413_57,b4f1e6e1-0daf-415b-bcab-6a7160a6103f
tch_20201214-123839_58,5503fa63-3dde-11eb-90a7-0242ac110003,std_1607931068693_58,9cfc03ee-63c3-4ac7-978c-a60f8da3bdcd
tch_20201214-123839_54,e303b63f-3ddd-11eb-a47c-0242ac110003,std_1607930877417_54,898004e1-c48d-44bd-8a9f-819cb9781eeb
tch_20201214-123839_55,f241fe7d-3ddd-11eb-a47c-0242ac110003,std_1607930902987_55,09caaeee-e975-49d2-9859-e320bc7f0b7b
tch_20201214-123839_56,116640d5-3dde-11eb-90a7-0242ac110003,std_1607930955231_56,a7f864d7-f5cc-42ff-a338-df8a7ac40c2a
tch_20201214-123839_57,28f7e263-3dde-11eb-a47c-0242ac110003,std_1607930994800_57,b4f1e6e1-0daf-415b-bcab-6a7160a6103f
tch_20201214-123839_54,dbe7a44c-3ddd-11eb-90a7-0242ac110003,std_1607930865487_54,898004e1-c48d-44bd-8a9f-819cb9781eeb
tch_20201214-123839_55,eb16d209-3ddd-11eb-a47c-0242ac110003,std_1607930890968_55,09caaeee-e975-49d2-9859-e320bc7f0b7b
tch_20201214-123839_56,0c9e7fcf-3dde-11eb-90a7-0242ac110003,std_1607930947219_56,a7f864d7-f5cc-42ff-a338-df8a7ac40c2a
tch_20201214-123839_54,d5840d4a-3ddd-11eb-a47c-0242ac110003,std_1607930854756_54,898004e1-c48d-44bd-8a9f-819cb9781eeb
tch_20201214-123839_55,e6702da0-3ddd-11eb-a47c-0242ac110003,std_1607930883161_55,09caaeee-e975-49d2-9859-e320bc7f0b7b
tch_20201214-123839_56,074d1c50-3dde-11eb-90a7-0242ac110003,std_1607930938299_56,a7f864d7-f5cc-42ff-a338-df8a7ac40c2a
tch_20201214-123839_54,cec9f2ad-3ddd-11eb-a47c-0242ac110003,std_1607930843183_54,898004e1-c48d-44bd-8a9f-819cb9781eeb
tch_20201214-123839_55,df3792c2-3ddd-11eb-90a7-0242ac110003,std_1607930871059_55,09caaeee-e975-49d2-9859-e320bc7f0b7b
tch_20201214-123839_56,00a528e3-3dde-11eb-90a7-0242ac110003,std_1607930927142_56,a7f864d7-f5cc-42ff-a338-df8a7ac40c2a
tch_20201214-123839_59,7d9431c7-3dde-11eb-a47c-0242ac110003,std_1607931136671_59,4545dd4b-5cf9-4886-a599-753f4e7c6046
tch_20201214-123839_58,50815890-3dde-11eb-90a7-0242ac110003,std_1607931061088_58,5b20dbc1-bd68-4256-8c14-e0e318aaecb4
tch_20201214-123839_55,d8d11643-3ddd-11eb-90a7-0242ac110003,std_1607930860013_55,09caaeee-e975-49d2-9859-e320bc7f0b7b
tch_20201214-123839_57,21e4f866-3dde-11eb-90a7-0242ac110003,std_1607930982892_57,0511305a-b464-4670-91ff-f63953df63f5
tch_20201214-123839_58,49dc72be-3dde-11eb-a47c-0242ac110003,std_1607931049949_58,5b20dbc1-bd68-4256-8c14-e0e318aaecb4
tch_20201214-123839_59,7876af3a-3dde-11eb-90a7-0242ac110003,std_1607931128140_59,4545dd4b-5cf9-4886-a599-753f4e7c6046
tch_20201214-123839_57,1bd6ad92-3dde-11eb-90a7-0242ac110003,std_1607930972709_57,0511305a-b464-4670-91ff-f63953df63f5
tch_20201214-123839_59,71316af9-3dde-11eb-a47c-0242ac110003,std_1607931115951_59,4545dd4b-5cf9-4886-a599-753f4e7c6046
tch_20201214-123839_58,436be2c6-3dde-11eb-90a7-0242ac110003,std_1607931039180_58,5b20dbc1-bd68-4256-8c14-e0e318aaecb4
tch_20201214-123839_57,175b5f25-3dde-11eb-90a7-0242ac110003,std_1607930965251_57,0511305a-b464-4670-91ff-f63953df63f5
tch_20201214-123839_59,6b60ec3c-3dde-11eb-90a7-0242ac110003,std_1607931106206_59,4545dd4b-5cf9-4886-a599-753f4e7c6046
tch_20201214-123839_58,3e9cf67f-3dde-11eb-a47c-0242ac110003,std_1607931031103_58,5b20dbc1-bd68-4256-8c14-e0e318aaecb4
tch_20201214-123839_56,fb4a9e48-3ddd-11eb-90a7-0242ac110003,std_1607930918127_56,92876545-fd81-49ae-b8d6-806bb1632ad0
tch_20201214-123839_57,105593ee-3dde-11eb-a47c-0242ac110003,std_1607930953456_57,0511305a-b464-4670-91ff-f63953df63f5
tch_20201214-123839_58,387d9399-3dde-11eb-90a7-0242ac110003,std_1607931020832_58,5b20dbc1-bd68-4256-8c14-e0e318aaecb4
tch_20201214-123839_59,64d07876-3dde-11eb-90a7-0242ac110003,std_1607931095194_59,4545dd4b-5cf9-4886-a599-753f4e7c6046
tch_20201214-123839_56,f447e053-3ddd-11eb-a47c-0242ac110003,std_1607930906393_56,92876545-fd81-49ae-b8d6-806bb1632ad0
tch_20201214-123839_57,0bce10b4-3dde-11eb-90a7-0242ac110003,std_1607930945839_57,0511305a-b464-4670-91ff-f63953df63f5
tch_20201214-123839_60,878d7250-3dde-11eb-90a7-0242ac110003,std_1607931153478_60,dee667c0-ded9-4eee-a7d6-75c0ef8fd74d
tch_20201214-123839_56,efa2261e-3ddd-11eb-a47c-0242ac110003,std_1607930898569_56,92876545-fd81-49ae-b8d6-806bb1632ad0
tch_20201214-123839_60,832d73a2-3dde-11eb-a47c-0242ac110003,std_1607931146080_60,dee667c0-ded9-4eee-a7d6-75c0ef8fd74d
tch_20201214-123839_56,ea7d7857-3ddd-11eb-a47c-0242ac110003,std_1607930889942_56,92876545-fd81-49ae-b8d6-806bb1632ad0
tch_20201214-123839_56,e544095a-3ddd-11eb-a47c-0242ac110003,std_1607930880918_56,92876545-fd81-49ae-b8d6-806bb1632ad0
tch_20201214-123839_60,7dede9e0-3dde-11eb-90a7-0242ac110003,std_1607931137326_60,dee667c0-ded9-4eee-a7d6-75c0ef8fd74d
tch_20201214-123839_59,5e1d88ed-3dde-11eb-90a7-0242ac110003,std_1607931083950_59,c3f4dd66-b467-4656-ac87-7e8e8c6be6ab
tch_20201214-123839_58,336c1f65-3dde-11eb-90a7-0242ac110003,std_1607931012328_58,fee4df94-415c-452e-8781-f30d50b6e668
tch_20201214-123839_57,06db47ea-3dde-11eb-90a7-0242ac110003,std_1607930937556_57,384cdc9f-4c85-4aa4-838f-a8c672a0a4f6
tch_20201214-123839_59,56e8e656-3dde-11eb-90a7-0242ac110003,std_1607931071868_59,c3f4dd66-b467-4656-ac87-7e8e8c6be6ab
tch_20201214-123839_60,787aa640-3dde-11eb-a47c-0242ac110003,std_1607931128139_60,dee667c0-ded9-4eee-a7d6-75c0ef8fd74d
tch_20201214-123839_58,2e99888c-3dde-11eb-90a7-0242ac110003,std_1607931004204_58,fee4df94-415c-452e-8781-f30d50b6e668
tch_20201214-123839_59,509e7cb1-3dde-11eb-a47c-0242ac110003,std_1607931061295_59,c3f4dd66-b467-4656-ac87-7e8e8c6be6ab
tch_20201214-123839_60,73e31d9c-3dde-11eb-a47c-0242ac110003,std_1607931120470_60,dee667c0-ded9-4eee-a7d6-75c0ef8fd74d
tch_20201214-123839_57,ff87d1d2-3ddd-11eb-a47c-0242ac110003,std_1607930925274_57,384cdc9f-4c85-4aa4-838f-a8c672a0a4f6
tch_20201214-123839_58,27a8f3df-3dde-11eb-a47c-0242ac110003,std_1607930992575_58,fee4df94-415c-452e-8781-f30d50b6e668
tch_20201214-123839_59,49fa5a56-3dde-11eb-a47c-0242ac110003,std_1607931050119_59,c3f4dd66-b467-4656-ac87-7e8e8c6be6ab
tch_20201214-123839_57,f9893e9f-3ddd-11eb-90a7-0242ac110003,std_1607930915201_57,384cdc9f-4c85-4aa4-838f-a8c672a0a4f6
tch_20201214-123839_58,205690ce-3dde-11eb-90a7-0242ac110003,std_1607930980297_58,fee4df94-415c-452e-8781-f30d50b6e668
tch_20201214-123839_61,9312d19c-3dde-11eb-90a7-0242ac110003,std_1607931172796_61,cf882f3b-363d-45d7-820a-f8cd7b63efae
tch_20201214-123839_59,440982f6-3dde-11eb-a47c-0242ac110003,std_1607931040197_59,c3f4dd66-b467-4656-ac87-7e8e8c6be6ab
tch_20201214-123839_57,f5176590-3ddd-11eb-90a7-0242ac110003,std_1607930907753_57,384cdc9f-4c85-4aa4-838f-a8c672a0a4f6
tch_20201214-123839_58,1b4060cf-3dde-11eb-90a7-0242ac110003,std_1607930971765_58,fee4df94-415c-452e-8781-f30d50b6e668
tch_20201214-123839_61,8e5d1148-3dde-11eb-a47c-0242ac110003,std_1607931164913_61,cf882f3b-363d-45d7-820a-f8cd7b63efae
tch_20201214-123839_57,ef8353d4-3ddd-11eb-a47c-0242ac110003,std_1607930898112_57,384cdc9f-4c85-4aa4-838f-a8c672a0a4f6
tch_20201214-123839_61,87d6affe-3dde-11eb-a47c-0242ac110003,std_1607931153939_61,cf882f3b-363d-45d7-820a-f8cd7b63efae
tch_20201214-123839_60,6f01e0e8-3dde-11eb-a47c-0242ac110003,std_1607931112273_60,ce2119c8-e039-425f-ad16-352eaa877563
tch_20201214-123839_59,3e9fdbcc-3dde-11eb-a47c-0242ac110003,std_1607931031108_59,ed757489-64d4-4727-af2a-3d734fb70ea0
tch_20201214-123839_61,81dc3b54-3dde-11eb-a47c-0242ac110003,std_1607931143881_61,cf882f3b-363d-45d7-820a-f8cd7b63efae
tch_20201214-123839_60,68b49093-3dde-11eb-90a7-0242ac110003,std_1607931101671_60,ce2119c8-e039-425f-ad16-352eaa877563
tch_20201214-123839_59,39689094-3dde-11eb-a47c-0242ac110003,std_1607931022371_59,ed757489-64d4-4727-af2a-3d734fb70ea0
tch_20201214-123839_61,7bac85c3-3dde-11eb-90a7-0242ac110003,std_1607931133530_61,cf882f3b-363d-45d7-820a-f8cd7b63efae
tch_20201214-123839_58,1635ca7f-3dde-11eb-90a7-0242ac110003,std_1607930963318_58,00323588-b10a-4c46-b54f-269c76867c31
tch_20201214-123839_62,9cc74162-3dde-11eb-90a7-0242ac110003,std_1607931189087_62,d96dc7e6-c4cf-4419-a195-58d913de950f
tch_20201214-123839_60,6361f487-3dde-11eb-a47c-0242ac110003,std_1607931092802_60,ce2119c8-e039-425f-ad16-352eaa877563
tch_20201214-123839_59,3241822e-3dde-11eb-a47c-0242ac110003,std_1607931010331_59,ed757489-64d4-4727-af2a-3d734fb70ea0
tch_20201214-123839_58,0f21cfb0-3dde-11eb-90a7-0242ac110003,std_1607930951394_58,00323588-b10a-4c46-b54f-269c76867c31
tch_20201214-123839_62,95e4b5b2-3dde-11eb-a47c-0242ac110003,std_1607931177526_62,d96dc7e6-c4cf-4419-a195-58d913de950f
tch_20201214-123839_60,5c28492d-3dde-11eb-a47c-0242ac110003,std_1607931080666_60,ce2119c8-e039-425f-ad16-352eaa877563
tch_20201214-123839_59,2d691ee7-3dde-11eb-a47c-0242ac110003,std_1607931002163_59,ed757489-64d4-4727-af2a-3d734fb70ea0
tch_20201214-123839_62,8fc8fd5f-3dde-11eb-a47c-0242ac110003,std_1607931167291_62,d96dc7e6-c4cf-4419-a195-58d913de950f
tch_20201214-123839_58,09419920-3dde-11eb-90a7-0242ac110003,std_1607930941570_58,00323588-b10a-4c46-b54f-269c76867c31
tch_20201214-123839_60,5620b4a0-3dde-11eb-a47c-0242ac110003,std_1607931070535_60,ce2119c8-e039-425f-ad16-352eaa877563
tch_20201214-123839_59,28dc1d27-3dde-11eb-90a7-0242ac110003,std_1607930994607_59,ed757489-64d4-4727-af2a-3d734fb70ea0
tch_20201214-123839_58,02f72f44-3dde-11eb-90a7-0242ac110003,std_1607930931031_58,00323588-b10a-4c46-b54f-269c76867c31
tch_20201214-123839_62,8898793e-3dde-11eb-90a7-0242ac110003,std_1607931155232_62,d96dc7e6-c4cf-4419-a195-58d913de950f
tch_20201214-123839_61,768a6f17-3dde-11eb-a47c-0242ac110003,std_1607931124869_61,c1b52644-a220-41e1-9724-da3f4b7a5844
tch_20201214-123839_58,fd49a243-3ddd-11eb-90a7-0242ac110003,std_1607930921223_58,00323588-b10a-4c46-b54f-269c76867c31
tch_20201214-123839_62,82facb35-3dde-11eb-a47c-0242ac110003,std_1607931145796_62,d96dc7e6-c4cf-4419-a195-58d913de950f
tch_20201214-123839_61,7203fd17-3dde-11eb-90a7-0242ac110003,std_1607931117344_61,c1b52644-a220-41e1-9724-da3f4b7a5844
tch_20201214-123839_59,218f37f6-3dde-11eb-a47c-0242ac110003,std_1607930982356_59,b96d1a6e-e51c-4115-b9f0-c32061e5d8a9
tch_20201214-123839_63,a4d8d66c-3dde-11eb-a47c-0242ac110003,std_1607931202601_63,dc4755bc-7942-4bd4-a4cd-53bb6363d246
tch_20201214-123839_60,4ee55b69-3dde-11eb-90a7-0242ac110003,std_1607931058398_60,606c050a-dd4d-4fc8-826b-680e2dd95e8a
tch_20201214-123839_61,6ba0b443-3dde-11eb-a47c-0242ac110003,std_1607931106595_61,c1b52644-a220-41e1-9724-da3f4b7a5844
tch_20201214-123839_59,1be21f41-3dde-11eb-a47c-0242ac110003,std_1607930972827_59,b96d1a6e-e51c-4115-b9f0-c32061e5d8a9
tch_20201214-123839_63,9ee03651-3dde-11eb-a47c-0242ac110003,std_1607931192607_63,dc4755bc-7942-4bd4-a4cd-53bb6363d246
tch_20201214-123839_60,48d2a334-3dde-11eb-90a7-0242ac110003,std_1607931048180_60,606c050a-dd4d-4fc8-826b-680e2dd95e8a
tch_20201214-123839_61,64cc80dc-3dde-11eb-a47c-0242ac110003,std_1607931095151_61,c1b52644-a220-41e1-9724-da3f4b7a5844
tch_20201214-123839_62,7d5245fc-3dde-11eb-a47c-0242ac110003,std_1607931136258_62,dc64170e-deee-4aac-8a02-ac6e6067e188
tch_20201214-123839_59,171a0f9f-3dde-11eb-90a7-0242ac110003,std_1607930964812_59,b96d1a6e-e51c-4115-b9f0-c32061e5d8a9
tch_20201214-123839_63,9802b3b3-3dde-11eb-a47c-0242ac110003,std_1607931181063_63,dc4755bc-7942-4bd4-a4cd-53bb6363d246
tch_20201214-123839_60,43b596a8-3dde-11eb-a47c-0242ac110003,std_1607931039533_60,606c050a-dd4d-4fc8-826b-680e2dd95e8a
tch_20201214-123839_61,605d66e5-3dde-11eb-90a7-0242ac110003,std_1607931087720_61,c1b52644-a220-41e1-9724-da3f4b7a5844
tch_20201214-123839_62,78381fce-3dde-11eb-90a7-0242ac110003,std_1607931127727_62,dc64170e-deee-4aac-8a02-ac6e6067e188
tch_20201214-123839_59,104c457d-3dde-11eb-90a7-0242ac110003,std_1607930953398_59,b96d1a6e-e51c-4115-b9f0-c32061e5d8a9
tch_20201214-123839_60,3cfcb3de-3dde-11eb-90a7-0242ac110003,std_1607931028381_60,606c050a-dd4d-4fc8-826b-680e2dd95e8a
tch_20201214-123839_63,92385035-3dde-11eb-a47c-0242ac110003,std_1607931171351_63,dc4755bc-7942-4bd4-a4cd-53bb6363d246
tch_20201214-123839_62,717a5a4d-3dde-11eb-90a7-0242ac110003,std_1607931116434_62,dc64170e-deee-4aac-8a02-ac6e6067e188
tch_20201214-123839_59,093abb65-3dde-11eb-a47c-0242ac110003,std_1607930941229_59,b96d1a6e-e51c-4115-b9f0-c32061e5d8a9
tch_20201214-123839_60,37475e59-3dde-11eb-a47c-0242ac110003,std_1607931018773_60,606c050a-dd4d-4fc8-826b-680e2dd95e8a
tch_20201214-123839_63,8d2ddffd-3dde-11eb-a47c-0242ac110003,std_1607931162912_63,dc4755bc-7942-4bd4-a4cd-53bb6363d246
tch_20201214-123839_62,6bf05afc-3dde-11eb-a47c-0242ac110003,std_1607931107128_62,dc64170e-deee-4aac-8a02-ac6e6067e188
tch_20201214-123839_61,5a3fb30f-3dde-11eb-a47c-0242ac110003,std_1607931077402_61,627d6efb-be07-4131-b33a-33cd9639a39f
tch_20201214-123839_62,66b27f47-3dde-11eb-90a7-0242ac110003,std_1607931098353_62,dc64170e-deee-4aac-8a02-ac6e6067e188
tch_20201214-123839_61,543b5292-3dde-11eb-a47c-0242ac110003,std_1607931067368_61,627d6efb-be07-4131-b33a-33cd9639a39f
tch_20201214-123839_64,b6609938-3dde-11eb-a47c-0242ac110003,std_1607931232025_64,570f0365-ec3e-4210-855e-77551947989c
tch_20201214-123839_61,4edc334c-3dde-11eb-a47c-0242ac110003,std_1607931058338_61,627d6efb-be07-4131-b33a-33cd9639a39f
tch_20201214-123839_64,b14d016e-3dde-11eb-90a7-0242ac110003,std_1607931223518_64,570f0365-ec3e-4210-855e-77551947989c
tch_20201214-123839_63,882237d4-3dde-11eb-90a7-0242ac110003,std_1607931154459_63,293c48ea-2fee-4a8d-8fe9-4dd7b86d11a0
tch_20201214-123839_60,30b6c3e1-3dde-11eb-a47c-0242ac110003,std_1607931007774_60,bba41367-35f1-46cd-82a0-957e869e0e74
tch_20201214-123839_61,4a3c1e3e-3dde-11eb-a47c-0242ac110003,std_1607931050586_61,627d6efb-be07-4131-b33a-33cd9639a39f
tch_20201214-123839_64,ac9ebc59-3dde-11eb-a47c-0242ac110003,std_1607931215659_64,570f0365-ec3e-4210-855e-77551947989c
tch_20201214-123839_63,82689cf6-3dde-11eb-a47c-0242ac110003,std_1607931144811_63,293c48ea-2fee-4a8d-8fe9-4dd7b86d11a0
tch_20201214-123839_60,2a086834-3dde-11eb-a47c-0242ac110003,std_1607930996554_60,bba41367-35f1-46cd-82a0-957e869e0e74
tch_20201214-123839_61,436357f4-3dde-11eb-90a7-0242ac110003,std_1607931039096_61,627d6efb-be07-4131-b33a-33cd9639a39f
tch_20201214-123839_62,5f7f3c76-3dde-11eb-a47c-0242ac110003,std_1607931086273_62,df2dd036-14ba-45bf-9116-7b36b3824051
tch_20201214-123839_64,a7233ae9-3dde-11eb-a47c-0242ac110003,std_1607931206463_64,570f0365-ec3e-4210-855e-77551947989c
tch_20201214-123839_63,7da34c32-3dde-11eb-a47c-0242ac110003,std_1607931136757_63,293c48ea-2fee-4a8d-8fe9-4dd7b86d11a0
tch_20201214-123839_60,248aeae5-3dde-11eb-a47c-0242ac110003,std_1607930987358_60,bba41367-35f1-46cd-82a0-957e869e0e74
tch_20201214-123839_62,593ee48d-3dde-11eb-90a7-0242ac110003,std_1607931075745_62,df2dd036-14ba-45bf-9116-7b36b3824051
tch_20201214-123839_64,a25e6055-3dde-11eb-a47c-0242ac110003,std_1607931198451_64,570f0365-ec3e-4210-855e-77551947989c
tch_20201214-123839_63,789e82b1-3dde-11eb-a47c-0242ac110003,std_1607931128419_63,293c48ea-2fee-4a8d-8fe9-4dd7b86d11a0
tch_20201214-123839_60,1e2e58cc-3dde-11eb-90a7-0242ac110003,std_1607930976676_60,bba41367-35f1-46cd-82a0-957e869e0e74
tch_20201214-123839_62,523b15c6-3dde-11eb-a47c-0242ac110003,std_1607931063982_62,df2dd036-14ba-45bf-9116-7b36b3824051
tch_20201214-123839_63,715fcdd3-3dde-11eb-90a7-0242ac110003,std_1607931116249_63,293c48ea-2fee-4a8d-8fe9-4dd7b86d11a0
tch_20201214-123839_60,18fba12a-3dde-11eb-a47c-0242ac110003,std_1607930967679_60,bba41367-35f1-46cd-82a0-957e869e0e74
tch_20201214-123839_62,4b6ed29e-3dde-11eb-90a7-0242ac110003,std_1607931052588_62,df2dd036-14ba-45bf-9116-7b36b3824051
tch_20201214-123839_65,c009e565-3dde-11eb-90a7-0242ac110003,std_1607931248221_65,2bee39d0-aa2c-4f21-8cea-f3314fc27e8c
tch_20201214-123839_61,3d8f5687-3dde-11eb-a47c-0242ac110003,std_1607931029335_61,44c18dc0-17f4-4ba2-82a5-1b7315d712bd
tch_20201214-123839_62,4595c853-3dde-11eb-90a7-0242ac110003,std_1607931042792_62,df2dd036-14ba-45bf-9116-7b36b3824051
tch_20201214-123839_65,b967e5a3-3dde-11eb-a47c-0242ac110003,std_1607931237104_65,2bee39d0-aa2c-4f21-8cea-f3314fc27e8c
tch_20201214-123839_61,38f905c4-3dde-11eb-90a7-0242ac110003,std_1607931021652_61,44c18dc0-17f4-4ba2-82a5-1b7315d712bd
